AvgTransactionValue,TransactionCount,ProductDiversity,MonthSpread,WeekendPreference,AvgPricePreference,Country_encoded
-0.6684171573122084,-1.0265979474579652,-1.4173541929533575,-0.6440327146175258,-0.8606282773208457,0.5907330466166192,1.2877889963682698
0.015107473223684217,0.9125315088515246,1.1136354373204949,1.0148394290942833,1.4491735459231603,-0.07112067288040944,1.742743546207434
0.29337635812842777,2.5746424714025156,1.746382844888958,0.18540335723837872,0.3767655565598719,-0.29413973204048754,0.150402621770359
-0.5537719291380642,0.9125315088515246,-0.15185937781643127,1.8442755009501877,-0.8606282773208457,-0.6667025789319366,-1.441938302666716
-0.156122975897617,-0.7495794536994668,-0.7846067853848944,0.18540335723837872,-0.03569905473370066,0.5460716071207381,0.8328344465291054
-0.34831091425860644,-1.303616441216464,-1.4173541929533575,-0.6440327146175258,-0.8606282773208457,-1.5308293985974082,-0.30455192806880527
-1.2704404408048704,0.35849452133452747,0.4808880297520318,-0.6440327146175258,1.201694779147017,-0.8225854096885284,0.6053571716095233
0.5247625634006847,2.851660965161014,1.746382844888958,1.0148394290942833,-0.8606282773208457,0.2763741402294805,1.0603117214486877
-0.1118793875027206,0.08147602757602894,-0.7846067853848944,0.18540335723837872,-0.38876876200099875,0.11357598980900949,0.150402621770359
-0.07695023876990757,-1.0265979474579652,-0.7846067853848944,0.18540335723837872,1.3402828885416573,-0.4062255382591836,0.37787989668994115
-2.209025477420815,-1.5806349349749624,-2.0501016005218204,-1.4734687864734304,-0.8606282773208457,3.2176901039324264,0.150402621770359
-0.7549638258390674,0.08147602757602894,-0.15185937781643127,0.18540335723837872,0.5549502686386951,-0.3062415414522747,0.6053571716095233
0.5206486858832647,0.35849452133452747,0.4808880297520318,-0.6440327146175258,-0.03569905473370066,-0.6001426271671071,1.515266271287852
0.7639884220551953,1.7435869901270202,1.746382844888958,1.0148394290942833,1.4227758108003716,0.2714757888008996,-0.9869837528275518
0.5141285781198061,0.35849452133452747,0.4808880297520318,1.0148394290942833,0.7892301678534444,0.8362268946843024,1.0603117214486877
1.548264241602624,-0.7495794536994668,-0.7846067853848944,-0.6440327146175258,0.7892301678534444,1.0197710040964085,0.6053571716095233
0.6583471522210651,-1.5806349349749624,-2.0501016005218204,-1.4734687864734304,-0.8606282773208457,-0.1189516338889018,1.515266271287852
2.373989317646324,-0.7495794536994668,-0.7846067853848944,-0.6440327146175258,-0.8606282773208457,1.6948790862825371,-1.441938302666716
1.9513466179792864,-1.0265979474579652,-0.7846067853848944,0.18540335723837872,2.4390886130277343,1.76748994275326,-0.9869837528275518
-0.5189980210662859,-0.19554246618246962,-0.15185937781643127,1.8442755009501877,0.23817744716523154,-0.30768223304891623,-1.6694155775862982
0.5141285781198061,0.35849452133452747,0.4808880297520318,1.0148394290942833,0.7892301678534444,0.8362268946843024,0.37787989668994115
-2.0838238842963097,-1.0265979474579652,-0.7846067853848944,-0.6440327146175258,1.3402828885416573,-1.893883680951024,1.0603117214486877
-1.307465338461652,-0.7495794536994668,-0.7846067853848944,-0.6440327146175258,-0.8606282773208457,0.20952605014532233,-1.214461027747134
0.45606857089281944,2.020605483885519,1.1136354373204949,1.0148394290942833,-0.8606282773208457,0.09138933922073297,0.37787989668994115
0.2547214335307812,0.9125315088515246,0.4808880297520318,0.18540335723837872,-0.8606282773208457,-0.44022585993991864,0.8328344465291054
0.8837565920434853,0.35849452133452747,-0.15185937781643127,1.0148394290942833,-0.8606282773208457,0.6189706019107896,0.150402621770359
0.4240113743891484,0.635513015093026,0.4808880297520318,1.8442755009501877,-0.8606282773208457,0.401426170817948,-0.7595064779079695
-0.6015084324062421,-1.0265979474579652,-0.7846067853848944,-0.6440327146175258,0.23817744716523154,0.009846194850833663,-1.214461027747134
0.18152546185290896,0.9125315088515246,-0.15185937781643127,0.18540335723837872,-0.20068489925112962,-0.8246023779238267,1.742743546207434
-0.156122975897617,-0.7495794536994668,-0.7846067853848944,0.18540335723837872,-0.03569905473370066,0.5460716071207381,1.2877889963682698
1.0369791244847586,0.08147602757602894,-0.15185937781643127,0.18540335723837872,-0.8606282773208457,1.1528909076260676,1.742743546207434
0.6150350077923771,1.4665684963685217,0.4808880297520318,0.18540335723837872,-0.8606282773208457,1.1912133040967268,0.150402621770359
-1.2788234365007454,-0.47256095994096814,-0.15185937781643127,-0.6440327146175258,1.1192018568883022,-2.203920512548239,0.37787989668994115
0.6508956004913985,0.08147602757602894,1.1136354373204949,-0.6440327146175258,1.9672290977078875,0.9785672244324661,0.6053571716095233
1.6262726737725732,-0.47256095994096814,0.4808880297520318,0.18540335723837872,-0.8606282773208457,0.6509539553562268,0.150402621770359
0.2506075560133612,-0.47256095994096814,-0.7846067853848944,-0.6440327146175258,2.4390886130277343,0.19915307064950485,0.150402621770359
-1.1935963135926817,-0.7495794536994668,-0.7846067853848944,-0.6440327146175258,-0.03569905473370066,-1.592202860614329,-0.5320292029883874
-1.433210273899779,-0.19554246618246962,0.4808880297520318,-0.6440327146175258,-0.8606282773208457,-0.9796207937224337,1.515266271287852
2.0048270257057488,-1.5806349349749624,-2.0501016005218204,-1.4734687864734304,2.4390886130277343,2.8719241207385067,-0.9869837528275518
-0.004608090727725963,1.1895500026100232,1.1136354373204949,1.0148394290942833,0.6407429077877583,-0.048357745653476183,-1.441938302666716
-0.4485963812870384,-0.7495794536994668,-0.15185937781643127,-1.4734687864734304,-0.8606282773208457,-0.33851303321704057,0.6053571716095233
-1.0739833842654263,1.1895500026100232,1.1136354373204949,-0.6440327146175258,2.4390886130277343,0.439172290649951,0.6053571716095233
-0.5864500882858737,1.4665684963685217,1.1136354373204949,2.6737115728060923,-0.5867517754219135,-0.7597712560749663,-0.5320292029883874
0.2506075560133612,-0.47256095994096814,-0.7846067853848944,-0.6440327146175258,2.4390886130277343,0.19915307064950485,-0.9869837528275518
-1.5615943005754962,-0.47256095994096814,-0.15185937781643127,0.18540335723837872,1.1192018568883022,-0.5315657071669793,-0.7595064779079695
0.3045536857229279,0.635513015093026,1.1136354373204949,1.8442755009501877,-0.8606282773208457,0.31815419653207905,-0.30455192806880527
-1.3357967591004893,-0.7495794536994668,-0.7846067853848944,-0.6440327146175258,2.4390886130277343,0.1599662592208603,0.37787989668994115
0.8892676355102179,-0.7495794536994668,-0.7846067853848944,0.18540335723837872,0.7892301678534444,0.4904609114903822,0.8328344465291054
0.015107473223684217,0.9125315088515246,1.1136354373204949,1.0148394290942833,1.4491735459231603,-0.07112067288040944,1.0603117214486877
-1.7901861739491283,-1.303616441216464,-1.4173541929533575,-1.4734687864734304,-0.8606282773208457,-2.228124131371813,-0.07707465314922314
-1.5615943005754962,-0.47256095994096814,-0.15185937781643127,0.18540335723837872,1.1192018568883022,-0.5315657071669793,0.150402621770359
-0.01920071286499004,-0.47256095994096814,-0.7846067853848944,-0.6440327146175258,-0.8606282773208457,-0.7661102991001882,1.742743546207434
-0.985651448136668,1.1895500026100232,1.1136354373204949,1.0148394290942833,-0.8606282773208457,1.0485848360292345,-1.214461027747134
2.599553998129779,-0.7495794536994668,-0.15185937781643127,0.18540335723837872,-0.8606282773208457,1.2185864444329118,0.8328344465291054
-0.248646409874313,1.7435869901270202,1.746382844888958,2.6737115728060923,1.168697610243531,-0.657482152713432,0.8328344465291054
0.7083346450742468,1.1895500026100232,1.1136354373204949,1.0148394290942833,0.6407429077877583,0.9624314785500829,-0.9869837528275518
-2.1324142112001785,-1.303616441216464,-1.4173541929533575,-0.6440327146175258,0.7892301678534444,-0.6102274683435959,0.8328344465291054
0.2561185994800938,0.9125315088515246,1.746382844888958,0.18540335723837872,-0.8606282773208457,0.946872009306357,-1.214461027747134
0.9731752127994866,0.08147602757602894,1.1136354373204949,0.18540335723837872,1.0235100670681934,0.9261260503147215,1.742743546207434
-0.12437626071601603,0.635513015093026,0.4808880297520318,1.8442755009501877,0.23817744716523154,-0.8807893501928383,0.8328344465291054
-1.0976575850732218,-1.0265979474579652,-0.7846067853848944,-0.6440327146175258,2.4390886130277343,1.1920777190547116,-0.7595064779079695
0.2547214335307812,0.9125315088515246,0.4808880297520318,0.18540335723837872,-0.8606282773208457,-0.44022585993991864,-0.5320292029883874
-0.004608090727725963,1.1895500026100232,1.1136354373204949,1.0148394290942833,0.6407429077877583,-0.048357745653476183,0.6053571716095233
-1.279366778814367,-1.0265979474579652,-0.7846067853848944,-0.6440327146175258,-0.8606282773208457,-0.8343990807809875,1.742743546207434
-1.276417206254707,-1.0265979474579652,-0.7846067853848944,-0.6440327146175258,-0.8606282773208457,-1.9342230456569813,-0.5320292029883874
-0.12437626071601603,0.635513015093026,0.4808880297520318,1.8442755009501877,0.23817744716523154,-0.8807893501928383,-0.07707465314922314
3.206156881122965,-1.303616441216464,-1.4173541929533575,-1.4734687864734304,-0.8606282773208457,2.36768206191404,0.37787989668994115
1.6262726737725732,-0.47256095994096814,0.4808880297520318,0.18540335723837872,-0.8606282773208457,0.6509539553562268,-0.7595064779079695
1.7387445326922313,-1.0265979474579652,-0.7846067853848944,-1.4734687864734304,-0.8606282773208457,1.577318651996604,0.150402621770359
0.9964613119546952,0.08147602757602894,-0.15185937781643127,-0.6440327146175258,-0.8606282773208457,0.6587336899780903,-0.07707465314922314
-1.0446428993298633,-0.7495794536994668,-0.7846067853848944,-0.6440327146175258,-0.8606282773208457,-1.5475414211184475,-0.7595064779079695
-1.323299885887194,-1.303616441216464,-1.4173541929533575,-0.6440327146175258,-0.8606282773208457,1.0249574938443173,0.37787989668994115
0.4240113743891484,0.635513015093026,0.4808880297520318,1.8442755009501877,-0.8606282773208457,0.401426170817948,-0.5320292029883874
1.0369791244847586,0.08147602757602894,-0.15185937781643127,0.18540335723837872,-0.8606282773208457,1.1528909076260676,-1.441938302666716
0.13790283610215132,-0.7495794536994668,-0.7846067853848944,-0.6440327146175258,-0.03569905473370066,-0.9856716984283276,0.6053571716095233
-0.6015084324062421,-1.0265979474579652,-0.7846067853848944,-0.6440327146175258,0.23817744716523154,0.009846194850833663,-0.30455192806880527
0.7815306167521191,0.35849452133452747,0.4808880297520318,-0.6440327146175258,-0.03569905473370066,0.21500067821255944,0.6053571716095233
-0.8178362935581308,-1.0265979474579652,-0.7846067853848944,-1.4734687864734304,-0.8606282773208457,-1.4674389683451894,0.8328344465291054
0.7083346450742468,1.1895500026100232,1.1136354373204949,1.0148394290942833,0.6407429077877583,0.9624314785500829,0.8328344465291054
2.123042789083692,-0.19554246618246962,1.1136354373204949,-0.6440327146175258,-0.8606282773208457,1.3096381533406447,-1.214461027747134
0.6352939140574088,-0.47256095994096814,-0.7846067853848944,-1.4734687864734304,-0.8606282773208457,0.643462359053692,0.150402621770359
0.8230574935789081,1.4665684963685217,0.4808880297520318,0.18540335723837872,2.1652121111288025,-0.1601554135528436,-1.441938302666716
-1.374296443037101,0.35849452133452747,1.1136354373204949,0.18540335723837872,-0.8606282773208457,-1.3403699695214237,1.0603117214486877
0.5947761015273454,-0.47256095994096814,-0.15185937781643127,1.0148394290942833,0.45925847881858645,-0.2756988796034785,0.37787989668994115
-0.8315750920597037,-0.19554246618246962,0.4808880297520318,0.18540335723837872,-0.30957555663263275,-0.2918346254858617,0.150402621770359
0.395602333419794,-0.19554246618246962,0.4808880297520318,0.18540335723837872,-0.8606282773208457,-0.26158010195639353,1.0603117214486877
-0.489657536130723,-1.0265979474579652,-0.7846067853848944,-0.6440327146175258,-0.8606282773208457,-0.3820219194356088,1.742743546207434
0.45606857089281944,2.020605483885519,1.1136354373204949,1.0148394290942833,-0.8606282773208457,0.09138933922073297,1.742743546207434
-0.9397002124703895,0.635513015093026,0.4808880297520318,0.18540335723837872,-0.49435970249215333,-0.6223292777553836,-1.214461027747134
-0.8977076136604965,-0.19554246618246962,0.4808880297520318,-1.4734687864734304,-0.8606282773208457,-1.0862319718738926,-0.30455192806880527
-0.9068668126615453,1.1895500026100232,1.746382844888958,1.0148394290942833,0.34046867076603743,-0.9600273880081117,-1.441938302666716
0.2812675865677192,-0.19554246618246962,-0.15185937781643127,0.18540335723837872,0.7892301678534444,0.09513513737200041,-0.9869837528275518
2.574327390711636,-1.5806349349749624,-2.0501016005218204,-1.4734687864734304,-0.8606282773208457,3.433793843428626,0.8328344465291054
0.2343849069352327,-1.303616441216464,-1.4173541929533575,-0.6440327146175258,0.7892301678534444,-1.647525417925356,-1.214461027747134
-0.2585041918500179,0.35849452133452747,1.1136354373204949,-0.6440327146175258,0.3767655565598719,-0.3454283528809193,0.150402621770359
-0.19144022628301693,-0.19554246618246962,-0.15185937781643127,-0.6440327146175258,-0.8606282773208457,-0.10108705809054894,1.742743546207434
-1.238228003640165,-0.47256095994096814,0.4808880297520318,-0.6440327146175258,-0.20068489925112962,-1.9007990006149025,0.37787989668994115
0.9211695913528539,-0.47256095994096814,-0.7846067853848944,0.18540335723837872,0.45925847881858645,0.5074610723307502,-1.214461027747134
1.4132824868329312,-1.303616441216464,-1.4173541929533575,-1.4734687864734304,-0.8606282773208457,0.3910531913221305,-1.6694155775862982
0.2561185994800938,0.9125315088515246,1.746382844888958,0.18540335723837872,-0.8606282773208457,0.946872009306357,1.0603117214486877
-0.29599481148990414,-0.47256095994096814,-0.15185937781643127,-0.6440327146175258,-0.8606282773208457,1.5251656161981875,-1.441938302666716
-0.8467886768411068,-1.0265979474579652,-0.7846067853848944,-0.6440327146175258,0.23817744716523154,-1.8362560170853708,-1.214461027747134
1.3844853442109895,-0.47256095994096814,-0.7846067853848944,0.18540335723837872,-0.8606282773208457,0.8417015227515395,-0.07707465314922314
-0.4485963812870384,-0.7495794536994668,-0.15185937781643127,-1.4734687864734304,-0.8606282773208457,-0.33851303321704057,-0.7595064779079695
-1.3357967591004893,-0.7495794536994668,-0.7846067853848944,-0.6440327146175258,2.4390886130277343,0.1599662592208603,-1.441938302666716
-0.5537719291380642,0.9125315088515246,-0.15185937781643127,1.8442755009501877,-0.8606282773208457,-0.6667025789319366,0.150402621770359
-2.209025477420815,-1.5806349349749624,-2.0501016005218204,-1.4734687864734304,-0.8606282773208457,3.2176901039324264,0.37787989668994115
0.3045536857229279,0.635513015093026,1.1136354373204949,1.8442755009501877,-0.8606282773208457,0.31815419653207905,-0.7595064779079695
-0.0011151758544447486,-1.303616441216464,-1.4173541929533575,-1.4734687864734304,-0.8606282773208457,-0.869551955739036,1.515266271287852
-0.7076154242234762,-0.7495794536994668,-0.7846067853848944,-1.4734687864734304,-0.8606282773208457,1.2272305940127601,-0.7595064779079695
-0.7549638258390674,0.08147602757602894,-0.15185937781643127,0.18540335723837872,0.5549502686386951,-0.3062415414522747,-0.30455192806880527
0.7251006364659969,0.35849452133452747,-0.15185937781643127,0.18540335723837872,1.201694779147017,-0.5514472512006299,1.0603117214486877
-0.5864500882858737,1.4665684963685217,1.1136354373204949,2.6737115728060923,-0.5867517754219135,-0.7597712560749663,1.742743546207434
-0.8144209990153668,0.35849452133452747,1.1136354373204949,1.0148394290942833,-0.03569905473370066,-0.7684154056548147,-1.6694155775862982
-0.5855962646501827,1.4665684963685217,1.1136354373204949,1.0148394290942833,-0.5867517754219135,-1.3127086908659102,-0.9869837528275518
-1.2788234365007454,-0.47256095994096814,-0.15185937781643127,-0.6440327146175258,1.1192018568883022,-2.203920512548239,0.8328344465291054
-0.12437626071601603,0.635513015093026,0.4808880297520318,1.8442755009501877,0.23817744716523154,-0.8807893501928383,-0.30455192806880527
-0.8144209990153668,0.35849452133452747,1.1136354373204949,1.0148394290942833,-0.03569905473370066,-0.7684154056548147,-0.5320292029883874
-0.041943469706577245,1.4665684963685217,0.4808880297520318,0.18540335723837872,1.3402828885416573,0.06574502880051712,0.150402621770359
-0.041943469706577245,1.4665684963685217,0.4808880297520318,0.18540335723837872,1.3402828885416573,0.06574502880051712,-0.30455192806880527
0.4240113743891484,0.635513015093026,0.4808880297520318,1.8442755009501877,-0.8606282773208457,0.401426170817948,-1.441938302666716
-1.2704404408048704,0.35849452133452747,0.4808880297520318,-0.6440327146175258,1.201694779147017,-0.8225854096885284,-0.07707465314922314
-0.1888011350454268,-0.47256095994096814,-0.15185937781643127,0.18540335723837872,0.45925847881858645,0.879159504264214,1.0603117214486877
-0.2585041918500179,0.35849452133452747,1.1136354373204949,-0.6440327146175258,0.3767655565598719,-0.3454283528809193,-1.441938302666716
-0.5855962646501827,1.4665684963685217,1.1136354373204949,1.0148394290942833,-0.5867517754219135,-1.3127086908659102,-1.6694155775862982
-0.3164865787464877,-1.303616441216464,-1.4173541929533575,-1.4734687864734304,-0.8606282773208457,-1.2643014532187615,-0.5320292029883874
-0.19097450429991275,1.1895500026100232,1.746382844888958,1.0148394290942833,0.9377174279191306,-0.11001934598972536,0.150402621770359
-0.8467886768411068,-1.0265979474579652,-0.7846067853848944,-0.6440327146175258,0.23817744716523154,-1.8362560170853708,-0.07707465314922314
0.6893176640974927,0.635513015093026,0.4808880297520318,0.18540335723837872,-0.8606282773208457,0.3971040960280239,0.6053571716095233
0.3364556415655639,0.635513015093026,-0.15185937781643127,-0.6440327146175258,-0.8606282773208457,0.36396818930527314,-0.7595064779079695
0.06750119632290376,-1.303616441216464,-1.4173541929533575,-0.6440327146175258,0.7892301678534444,1.415384916534118,1.0603117214486877
0.6347505717437872,-0.7495794536994668,-0.7846067853848944,-0.6440327146175258,-0.8606282773208457,-1.0179431901930935,1.2877889963682698
-0.2585041918500179,0.35849452133452747,1.1136354373204949,-0.6440327146175258,0.3767655565598719,-0.3454283528809193,0.8328344465291054
-0.21837448097254186,0.635513015093026,0.4808880297520318,-0.6440327146175258,-0.8606282773208457,-0.6396175769150793,-0.30455192806880527
0.395602333419794,-0.19554246618246962,0.4808880297520318,0.18540335723837872,-0.8606282773208457,-0.26158010195639353,0.8328344465291054
-0.2585041918500179,0.35849452133452747,1.1136354373204949,-0.6440327146175258,0.3767655565598719,-0.3454283528809193,-0.07707465314922314
-0.1347773850053424,-1.0265979474579652,-1.4173541929533575,-0.6440327146175258,-0.8606282773208457,-0.08812083372077695,1.515266271287852
-0.7995955158865506,-0.47256095994096814,0.4808880297520318,-0.6440327146175258,-0.20068489925112962,-0.620888586158742,-0.7595064779079695
-0.027506088230347753,-0.19554246618246962,-0.15185937781643127,0.18540335723837872,-0.8606282773208457,-0.2514952607799042,-1.214461027747134
0.4737660062507778,-1.0265979474579652,-0.7846067853848944,-0.6440327146175258,-0.8606282773208457,1.0892123390545205,-0.30455192806880527
-0.8315750920597037,-0.19554246618246962,0.4808880297520318,0.18540335723837872,-0.30957555663263275,-0.2918346254858617,0.8328344465291054
